air_temp,cloud_opacity,ghi,period_end,period
13,18,0,2025-04-30T20:00:00Z,PT1H
12,18,0,2025-04-30T21:00:00Z,PT1H
12,18,0,2025-04-30T22:00:00Z,PT1H
12,18,0,2025-04-30T23:00:00Z,PT1H
11,18,0,2025-05-01,PT1H
11,18,0,2025-05-01T01:00:00Z,PT1H
10,18,0,2025-05-01T02:00:00Z,PT1H
10,18,0,2025-05-01T03:00:00Z,PT1H
11,17,17,2025-05-01T04:00:00Z,PT1H
12,14,129,2025-05-01T05:00:00Z,PT1H
13,11,291,2025-05-01T06:00:00Z,PT1H
14,11,450,2025-05-01T07:00:00Z,PT1H
16,10,596,2025-05-01T08:00:00Z,PT1H
17,7,721,2025-05-01T09:00:00Z,PT1H
18,6,801,2025-05-01T10:00:00Z,PT1H
18,3,837,2025-05-01T11:00:00Z,PT1H
19,0,830,2025-05-01T12:00:00Z,PT1H
20,0,735,2025-05-01T13:00:00Z,PT1H
20,3,588,2025-05-01T14:00:00Z,PT1H
20,4,422,2025-05-01T15:00:00Z,PT1H
19,7,244,2025-05-01T16:00:00Z,PT1H
17,13,86,2025-05-01T17:00:00Z,PT1H
16,16,5,2025-05-01T18:00:00Z,PT1H
14,17,0,2025-05-01T19:00:00Z,PT1H
14,17,0,2025-05-01T20:00:00Z,PT1H
14,17,0,2025-05-01T21:00:00Z,PT1H
13,16,0,2025-05-01T22:00:00Z,PT1H
12,13,0,2025-05-01T23:00:00Z,PT1H
11,10,0,2025-05-02,PT1H
10,9,0,2025-05-02T01:00:00Z,PT1H
10,9,0,2025-05-02T02:00:00Z,PT1H
10,9,0,2025-05-02T03:00:00Z,PT1H
10,9,22,2025-05-02T04:00:00Z,PT1H
12,3,160,2025-05-02T05:00:00Z,PT1H
14,0,347,2025-05-02T06:00:00Z,PT1H
15,0,526,2025-05-02T07:00:00Z,PT1H
16,1,679,2025-05-02T08:00:00Z,PT1H
18,0,805,2025-05-02T09:00:00Z,PT1H
18,2,860,2025-05-02T10:00:00Z,PT1H
19,4,856,2025-05-02T11:00:00Z,PT1H
19,2,844,2025-05-02T12:00:00Z,PT1H
19,3,750,2025-05-02T13:00:00Z,PT1H
19,5,611,2025-05-02T14:00:00Z,PT1H
19,5,454,2025-05-02T15:00:00Z,PT1H
18,6,275,2025-05-02T16:00:00Z,PT1H
16,12,102,2025-05-02T17:00:00Z,PT1H
